,fitting_params,freq_range,Subject,run,label,offset,log_knee,exponent,r_squared,error
79,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RCM4,-11.185009467724901,-0.264116658251057,1.4681481169909978,0.9927562597753191,0.045222675133473625
80,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RCM5,-11.77500799912466,-1.0,1.4469347127589274,0.9943462378869021,0.03477163976651298
81,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RCM6,-11.248704509474896,-0.9995243803148937,1.66518818043632,0.9938178481568698,0.047343240186559894
82,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RCM7,-11.588841823022845,0.7644747360707702,2.2974575910982042,0.9928150213867375,0.06225128470556097
83,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RCM8,-11.392819351489027,1.0772957330919073,3.089792346420737,0.9953482663495585,0.045690594707975915
84,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI1,-9.945718858979477,1.1257013751901246,3.712834957680014,0.9980169380742604,0.036125224930428405
85,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI2,-10.048537283161352,1.0368155388657243,3.4378837619097755,0.9980372417015072,0.03372688034300556
86,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI3,-10.14208110120524,0.9952952883546327,3.654320976189992,0.9969962032815002,0.05368552400868655
87,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI4,-10.405769410586174,0.957260135358296,3.53949283304002,0.9973720491977834,0.04133723742355946
88,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI5,-10.511865266033304,0.9852191879630037,3.6135740889543992,0.9971293566362733,0.04338535254420692
89,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI6,-10.35706287063647,0.9517720930364334,3.5886336308894284,0.9970287344467932,0.046898011189771625
90,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI7,-10.237921995117574,0.9640308587344596,3.1379123660090316,0.9970496972548947,0.03465882898750751
91,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI8,-10.149794322133962,1.099186751258046,3.543298829740604,0.9983528316672231,0.02706461402489497
92,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI9,-10.423352133344522,1.0825904129728288,3.759084317600048,0.9982752642297792,0.034518939916854376
93,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI10,-10.539636358006671,1.039965280410826,3.6788429327639744,0.9979887207919628,0.040560334418109134
94,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI11,-10.353195977371069,0.9970036523871615,3.6739204435928055,0.9980105076771696,0.03938271545066553
95,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI12,-10.016854224657965,0.969706377393601,3.678796540138077,0.9974479983694505,0.05294537729104176
96,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI13,-9.86352559621793,0.999570614507781,3.7714786704457026,0.9976532891573897,0.04888003311847761
97,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI14,-9.731946951109256,1.0105193626028937,3.85704366933783,0.9983257670074748,0.031747430977268856
98,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI15,-9.499073596472693,0.9307226685150829,3.6537334085776187,0.9979508783187169,0.036687183968316085
99,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-02,RPI16,-9.79829598887261,0.9051444826707834,3.3841717622126404,0.9970036035690363,0.03743187896273552
100,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM1,-10.498160727498163,0.37153068231749203,2.170604708429586,0.9955257792982453,0.05077636077232487
101,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM2,-11.270495153724903,-1.0,1.2877741744552806,0.9873447153735787,0.056644645600738584
102,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM3,-11.35943781516589,-1.0,1.2627929185384719,0.988858607759305,0.04157957750165717
103,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM4,-11.662618631394041,-1.0,1.192544278553555,0.9896002936888696,0.041145171739717455
104,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM5,-11.611336004461467,-1.0,1.3159699505104208,0.9830433947564974,0.0600767283220389
105,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM6,-11.359285316475813,-1.0,1.5150955502670114,0.9884905687231461,0.061034154696996454
106,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM7,-11.06166847609283,-0.1341489465622786,1.7008999715848658,0.9963629953352283,0.03731436318171598
107,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LCM8,-11.067543650111373,0.259327875637056,1.9348960646307987,0.9938910975456325,0.05340826926334323
108,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI1,-10.175983565406113,1.2685645513747328,4.200853585539682,0.9979151441417538,0.03744763744357515
109,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI2,-10.07514067255245,1.1166144375671763,3.7862040697619537,0.9984898344662628,0.03160900750810982
110,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI3,-10.002644315489675,1.0296812624208957,3.6418476640321895,0.9967164259861447,0.037297085505839565
111,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI4,-10.131472960262327,1.0052237334663987,3.5682363153970913,0.9964278945188819,0.047831017731110224
112,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI5,-10.182160491928348,1.048722264591613,3.2229872227240373,0.9971354904658378,0.03524718665866795
113,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI6,-9.921791598041807,1.1580248171004737,3.949071832439611,0.9985763084961581,0.02990769089216715
114,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI7,-10.004337565441768,0.9894809658495014,3.2652788486381623,0.9976643879482847,0.03483573127455764
115,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI8,-10.109245405741435,0.9901082605130266,3.4818006471160468,0.9980571781368699,0.03332402336465755
116,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI9,-9.867592976105586,0.9583216922432608,3.659168745730613,0.9974316094158202,0.04692504165377777
117,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI10,-9.681720187540439,0.8369858245883529,3.3198470523248496,0.9977570883631864,0.034053696770554594
118,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI11,-9.340072369062987,0.7922273355274166,3.505553741183708,0.9977435571472466,0.04173788838013224
119,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI12,-8.38192784079306,0.49613161204107115,3.2606694797290956,0.9972905572032037,0.03733500733082714
120,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI13,-9.442786302534243,0.7450915168903965,3.3306825876079125,0.9937043645113777,0.06390168586007194
121,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,LPI14,-9.206321094470594,0.6883903595773364,3.5542430637027267,0.9977248122865338,0.03657829368670974
122,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM1,-11.360776678877851,0.4846644785136112,1.8839844421477216,0.9901948167691375,0.06497514088170647
123,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM2,-11.524221941154261,0.6001614854976318,1.9566946829250185,0.9967500269589846,0.03441540554016643
124,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM3,-10.829613774782764,-0.33620301764921523,1.4799245470276876,0.9918963993979111,0.04906440498744595
125,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM4,-11.110530273271541,-1.0,1.4451827790167275,0.9915955422338601,0.04870289758820167
126,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM5,-11.591493241149642,-1.0,1.5262942913894844,0.9771515697278154,0.061333818473009796
127,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM6,-11.523930371041715,-0.16091711606476822,1.623084871710385,0.9941616954820547,0.04595273668677109
128,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM7,-11.617231801247572,0.7496560130738047,2.250657109814098,0.9921669126030497,0.06436618624493112
129,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RCM8,-11.41902417807811,1.0355307302734755,2.92092721962406,0.9952152149087103,0.04929516586962581
130,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI1,-10.106783888391995,1.1593553264554293,3.688639415542544,0.9982218102661994,0.03374011133381935
131,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI2,-10.13894949864635,1.0508165171451387,3.41573892376132,0.998309092171253,0.028728081122039218
132,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI3,-10.328868715366776,1.039840256979663,3.639055488488858,0.9960015297279728,0.06397915095301455
133,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI4,-10.370863905100926,0.8908235291382849,3.3164110547204415,0.9944310914429053,0.07707990471592281
134,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI5,-10.491918892626508,0.9639045527240768,3.5551557653449763,0.9964934372223195,0.055805555247978304
135,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI6,-10.589693062589445,1.0068371043001416,3.5498468539508905,0.9976533582903988,0.040257001268898786
136,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI7,-10.415572532426182,1.0213235523094588,3.1260704603269756,0.9962212089371196,0.04194318648147654
137,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI8,-10.276836273524395,1.1270686040466789,3.537641695603913,0.9981163725165204,0.031573384898725944
138,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI9,-10.48198916843611,1.0703232876293567,3.6199652759858125,0.9969467328966622,0.05480717285579814
139,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI10,-10.659478598676749,1.0656308596047614,3.6624516413340062,0.9977190019419658,0.04129362494319986
140,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI11,-10.50904518369348,0.9957888103701511,3.4681539425533803,0.9951271433316186,0.06997646642185802
141,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI12,-10.159673281144483,0.995967779834757,3.6486421731742937,0.9971745870835623,0.05392921507285869
142,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI13,-10.054613091329461,1.038161290645815,3.7407936471769885,0.9976222925501939,0.05040324066614947
143,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI14,-9.959118616205892,1.0549020928494874,3.8190782630055136,0.9983348293000205,0.034129407324234834
144,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI15,-9.751296543283404,0.9856621304271868,3.622386462691454,0.99792010807677,0.03606345225930124
145,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1023,run-01,RPI16,-10.273851096892617,1.0463667971343602,3.394491912793674,0.9955379662537583,0.0401736098208151
146,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM1,-10.732814717511353,-0.15116347604675057,1.6873240479974536,0.9961330176567285,0.036598054248292475
147,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM2,-10.948892402145573,-1.0,1.4913345984946946,0.9906435868332217,0.051913919682941304
148,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM3,-11.545033965333248,-1.0,1.168091200700966,0.982940640801655,0.05474082343841841
149,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM4,-11.921521580529895,-1.0,1.0832732063787833,0.9629297033332349,0.06827173115697226
150,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM5,-12.233438943494553,-1.0,0.9970140833803202,0.9756827654568256,0.059930716311657146
151,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM6,-11.680469661159172,-1.0,1.2625773203609358,0.9588286549160366,0.0835036521550612
152,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM7,-10.934707498219554,-0.5420817064272391,1.654934637364095,0.9964394282023175,0.03428778082642285
153,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LCM8,-10.991773281798096,0.35511840397018396,1.9925750195098797,0.9962162128611924,0.03903474639253142
154,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP1,-10.42491307708596,0.831939362624312,2.8793562414026286,0.9981040529936954,0.0380673015307373
155,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP2,-10.364264055359955,0.75189073944749,2.7622131952635893,0.9987307797794024,0.031198447831917938
156,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP3,-10.983299274441043,1.0042918901230191,2.927896824212341,0.9973623853216601,0.04356902022370344
157,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP4,-10.460423277657613,0.7898342316587598,2.9168189886679237,0.9978073073197352,0.044680420974006256
158,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP5,-10.266216300993001,0.7551963175456765,2.853031158556609,0.9988990318039388,0.029718088104851974
159,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP6,-10.013181425002445,0.6864262347520859,2.8031740269750034,0.9984329202486573,0.03032995996819113
160,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP7,-10.896328639835314,0.9827111825007433,2.9304335944404185,0.99864139662669,0.02991140093323109
161,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP8,-10.789244397001614,1.0498505548158452,3.190672806494529,0.999097201166474,0.02700050685363995
162,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP9,-10.925488959261786,1.1345854417036092,3.097625661720701,0.9990231961310685,0.016946595967706788
163,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP10,-11.018168392622108,1.1233194686225012,3.108320747538737,0.9977838372263053,0.032384937994448054
164,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP11,-11.103639247838833,1.2980090319218796,3.4231001413048503,0.9990352598203209,0.024274572242689772
165,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP12,-11.37236931952918,1.34146961818304,3.2223749127937826,0.997958912868879,0.029915607724704963
166,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP13,-10.838281153681079,1.4080591047142605,4.072871505472992,0.9956556237930178,0.04815215569739335
167,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP14,-11.434772262701223,1.39390001977056,3.3475750347731212,0.9989398969218954,0.02082092099126368
168,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP15,-11.584312279494554,1.3695684657721814,3.2296805969241436,0.9981762242684727,0.027808004746722608
169,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,LP16,-10.756065990952292,0.6406696081909129,2.0177683716873047,0.9953538544797296,0.04119515347874607
170,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM1,-10.292690095302907,0.18365849905142181,2.078401896075997,0.9974531468636201,0.03383474723005135
171,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM2,-10.734021505577365,-0.09590410006511171,1.799512905348754,0.9964683680499027,0.036436794935126554
172,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM3,-10.895688742820644,-1.0,1.564619307814061,0.9861146760589061,0.04782514173652548
173,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM4,-11.596092538969437,-1.0,1.240409351605769,0.9825993738472265,0.05816322645217822
174,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM5,-11.477269785897201,-1.0,1.4024378962711281,0.9913174265144837,0.0487460454067399
175,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM6,-11.004642464196928,-0.5651938679376802,1.7297369113625563,0.9942445176065947,0.04860677394358067
176,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM7,-10.430455053500491,-1.0,1.8963514889713065,0.9922961032922247,0.05855034119637872
177,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RCM8,-10.785885848040822,0.32430533218226343,1.9928724447436812,0.9976183959344319,0.0323509114381553
178,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS1,-9.664375922601648,1.2632971353294447,4.239276983122787,0.9961618723902014,0.056908356819137466
179,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS2,-10.734054521292931,1.3127204454807404,3.670753623968748,0.9939894345442035,0.055630830478429046
180,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS3,-10.76466249728326,1.275034569546547,3.5841696325462555,0.9965566743810137,0.04528407298572039
181,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS4,-10.813902406006871,1.3123144537592009,3.6239674046596484,0.9960552677271224,0.05278048645837968
182,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS5,-10.839169340044354,1.219790894543978,3.1231262504986073,0.9936846865076094,0.06450516921491137
183,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS6,-10.966461390862678,1.2686952139580516,3.4254943308653534,0.9958324032275326,0.055157992334769056
184,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS7,-11.128112232811823,1.450631806860785,4.631202048495574,0.9966191840893885,0.06638025179571452
185,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS8,-11.05613609221904,1.3935071116864712,4.415885812045365,0.9941924715981568,0.07484733947432809
186,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS9,-11.232803637490981,1.430035196875536,3.804425666170372,0.9982445427259967,0.037371608371094114
187,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS10,-10.842532915675536,1.242981657371591,3.324474335806953,0.9960590003602936,0.04897166820372095
188,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS11,-10.626638234328219,1.3634056228734948,4.067688891241415,0.9955161159239698,0.05371274531629524
189,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1029,run-01,RPS12,-11.147358779533109,1.3823357096313722,3.7138418491033907,0.9972485698676388,0.04927356613992284
190,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM1,-9.367668134719375,-0.2609743728719366,2.2941656627251903,0.9827952308098497,0.11417011461237259
191,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM2,-9.06244835548486,0.03858878118739606,2.6341861749221622,0.9894243707609072,0.09688396198036425
192,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM3,-9.390863927058584,0.04645340487843588,2.3949335944938874,0.9880327405510607,0.09756130235511876
193,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM4,-9.792544727766904,-0.09480162657277104,2.2128524928848083,0.9860349841699235,0.10261858161823972
194,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM5,-9.747565372101318,-0.11691208748826729,2.3130475386663076,0.9830239584945314,0.12012098498445788
195,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM6,-9.780112058338734,0.03294315682040726,2.403212817439862,0.9875880400494608,0.10106727225119033
196,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM7,-10.000873350129753,0.15221341349584946,2.4127760874167383,0.9861362687950147,0.10676939893931295
197,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM8,-10.246818320814981,0.38075186259992483,2.529985281284081,0.9866673340143282,0.10311517648670009
198,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM9,-9.656835888186686,0.2370718421341727,2.342979176486535,0.9971770497306461,0.04186850433873153
199,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM10,-9.353284022209682,0.41837093405568093,3.019607854852557,0.9935545135034813,0.08181631722673138
200,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM11,-9.084253972330126,0.4428099261959981,3.042936588052858,0.9935686525836763,0.07486752440024491
201,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM12,-8.999249949315542,0.5030152431928899,3.2737051865204987,0.9950383071006198,0.07502696906775567
202,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM13,-8.837031292155377,0.5245582387138467,3.3497214712013825,0.9955729904280729,0.07381166551610244
203,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM14,-8.827557280093751,0.5375436970715111,3.311379454137935,0.9953569558484081,0.06805191825505756
204,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM15,-8.878118813370708,0.2163888414448137,3.0349470853883167,0.9906828724102387,0.10797117266052514
205,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,LCM16,-8.855941361427599,0.13303648067960464,2.932158477220517,0.9888816491078727,0.11828268160499494
206,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM1,-9.797094410321629,0.23677222094861491,2.3633436103962113,0.9863412180362698,0.10606920798441351
207,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM2,-9.753400561036878,0.2699880432597061,2.4987746355433824,0.9878992720886777,0.1035807540665706
208,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM3,-9.512335633495763,0.19297576565407337,2.535394565709809,0.9863966465030694,0.11408668716688512
209,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM4,-9.473487822924415,0.24461509072798862,2.601970043848807,0.9937725967303925,0.07308352124286138
210,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM5,-9.679166569526206,0.047945675655251103,2.3068048258436757,0.98351965522739,0.11247250930360451
211,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM6,-9.622310105532028,0.19709636108501621,2.57454117153494,0.9935330204121271,0.060957462577296936
212,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM7,-9.724605314080424,0.020559447677559305,2.4153388174470884,0.9823653283701995,0.12168819550228772
213,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM8,-9.886691285043042,0.05658008109818539,2.2923087785887475,0.9906274458484234,0.08085001535364694
214,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM9,-9.990295339276262,0.21948939756591834,2.427588847069833,0.9971271381350812,0.043607707322278665
215,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM10,-10.082056465617045,0.29094846729572293,2.5691584724613867,0.9865376308281787,0.09081102903623496
216,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM11,-10.23279360417936,0.44887796652767414,2.6651630497834833,0.9919180707368347,0.08214181619439033
217,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM12,-10.077129050750065,0.6105263835099315,3.0180751786573157,0.9916062443935948,0.08254752316135029
218,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM13,-9.805065767337245,0.7876361738970218,3.387650120542314,0.9928630798153242,0.0881111985511902
219,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM14,-9.587723991940916,0.7793681644292375,3.097928030861387,0.995819709731784,0.051040006499814466
220,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM15,-9.186776431369804,0.6184667758033591,3.087114383076301,0.9969308199465301,0.048040624981029366
221,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_1,RCM16,-9.290039492409083,0.7926448437394351,3.3851245427753716,0.9976593088556017,0.04145465339284777
222,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM1,-9.432852523672427,0.1113160649774994,2.3956808964715086,0.9788257093579702,0.13667714427626407
223,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM2,-9.384806979550348,0.2736650342134926,2.6353108764886315,0.983538295001797,0.12713557457028077
224,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM3,-9.590767097083598,0.17771157440652516,2.3404385259295415,0.9803941346538104,0.12935935059881754
225,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM4,-9.544331717932716,0.004091266538867849,2.2918305314045417,0.9824037972525321,0.11946306507775165
226,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM5,-9.56874287594181,0.08519309667111385,2.414025168606067,0.9806156641680985,0.13061065838690233
227,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM6,-9.576509309607234,0.15151447851977926,2.555165092744397,0.9824462735623298,0.12676879304514155
228,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM7,-9.897822605188132,0.2572943931689427,2.5187615191935584,0.9820549486568267,0.12569933564531285
229,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM8,-10.24514783324004,0.3906246318783186,2.5011655501609544,0.9843490108351252,0.11319358322513562
230,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM9,-10.535947936695809,0.8369651076413072,2.925714284391922,0.9897043883548816,0.07861827083788703
231,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM10,-9.514152970166805,0.5228870478170381,3.059003947596424,0.9927065441570843,0.08979995328242231
232,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM11,-9.317266028899809,0.6397203018941294,3.2039178415409655,0.9908949350718336,0.09205621097725494
233,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM12,-9.176734308961159,0.6587292104354074,3.4224243343270166,0.9922337825933327,0.0926681078088275
234,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM13,-9.14386270450448,0.7920011102150994,3.705729901202075,0.9918357385825751,0.0952734693021318
235,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM14,-9.212129947721767,0.8232393935276718,3.6344506561602907,0.9919306298430605,0.08257190669874083
236,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM15,-8.80807348059652,0.42422418383630023,3.3511611589994543,0.9869518047088025,0.13663022270065828
237,fooof_1-200hz_r0_bw1_pw25,1-200hz,EM1002,run-1_2,LCM16,-8.673032710698418,0.3262442742971619,3.2481288699900466,0.988551304838834,0.12802308876956758
