,subject,session_id,anode - cathode,electrode,localization,1.024,1.536,2.048,2.56,3.072,3.584,4.096,4.608,5.12,5.632,6.144,6.656,7.168,7.68,8.192,8.704,9.216,9.728,10.24,10.752,11.264,11.776,12.288,12.8,13.312,13.824,14.336,14.848,15.36,15.872,16.384,16.896,17.408,17.92,18.432,18.944,19.456,19.968,20.48,20.992,21.504,22.016,22.528,23.04,23.552,24.064,24.576,25.088,25.6,26.112,26.624,27.136,27.648,28.16,28.672,29.184,29.696,30.208,30.72,31.232,31.744,32.256,32.768,33.28,33.792,34.304,34.816,35.328,35.84,36.352,36.864,37.376,37.888,38.4,38.912,39.424,39.936,40.448,40.96,41.472,41.984,42.496,43.008,43.52,44.032,44.544,45.056,45.568,46.08,46.592,47.104,47.616,48.128,48.64,49.152,49.664,50.176,50.688,51.2,51.712,52.224,52.736,53.248,53.76,54.272,54.784,55.296,55.808,56.32,56.832,57.344,57.856,58.368,58.88,59.392,59.904,60.416,60.928,61.44,61.952,62.464,62.976,63.488,64,64.512,65.024,65.536,66.048,66.56,67.072,67.584,68.096,68.608,69.12,69.632,70.144,70.656,71.168,71.68,72.192,72.704,73.216,73.728,74.24,74.752,75.264,75.776,76.288,76.8,77.312,77.824,78.336,78.848,79.36,79.872,80.384,80.896,81.408,81.92,82.432,82.944,83.456,83.968,84.48,84.992,85.504,86.016,86.528,87.04,87.552,88.064,88.576,89.088,89.6,90.112,90.624,91.136,91.648,92.16,92.672,93.184,93.696,94.208,94.72,95.232,95.744,96.256,96.768,97.28,97.792,98.304,98.816,99.328,99.84,100.352,100.864,101.376,101.888,102.4,102.912,103.424,103.936,104.448,104.96,105.472,105.984,106.496,107.008,107.52,108.032,108.544,109.056,109.568,110.08,110.592,111.104,111.616,112.128,112.64,113.152,113.664,114.176,114.688,115.2,115.712,116.224,116.736,117.248,117.76,118.272,118.784,119.296,119.808,120.32,120.832,121.344,121.856,122.368,122.88,123.392,123.904,124.416,124.928,125.44,125.952,126.464,126.976,127.488,128,128.512,129.024,129.536,130.048,130.56,131.072,131.584,132.096,132.608,133.12,133.632,134.144,134.656,135.168,135.68,136.192,136.704,137.216,137.728,138.24,138.752,139.264,139.776,140.288,140.8,141.312,141.824,142.336,142.848,143.36,143.872,144.384,144.896,145.408,145.92,146.432,146.944,147.456,147.968,148.48,148.992,149.504,150.016,150.528,151.04,151.552,152.064,152.576,153.088,153.6,154.112,154.624,155.136,155.648,156.16,156.672,157.184,157.696,158.208,158.72,159.232,159.744,160.256,160.768,161.28,161.792,162.304,162.816,163.328,163.84,164.352,164.864,165.376,165.888,166.4,166.912,167.424,167.936,168.448,168.96,169.472,169.984,170.496,171.008,171.52,172.032,172.544,173.056,173.568,174.08,174.592,175.104,175.616,176.128,176.64,177.152,177.664,178.176,178.688,179.2,179.712,180.224,180.736,181.248,181.76,182.272,182.784,183.296,183.808,184.32,184.832,185.344,185.856,186.368,186.88,187.392,187.904,188.416,188.928,189.44,189.952,190.464,190.976,191.488,192,192.512,193.024,193.536,194.048,194.56,195.072,195.584,196.096,196.608,197.12,197.632,198.144,198.656,199.168,199.68
0,sEEG-1002,0,LCM1-LCM2,LCM1,subcortical,-10.0136127,-10.11007437,-10.30399552,-10.37469847,-10.43277718,-10.75223025,-10.88177001,-10.88718483,-10.99190668,-10.93877478,-11.00836366,-11.08561586,-11.0783493,-11.05537127,-11.16088793,-11.27896218,-11.27750958,-11.35676405,-11.19951383,-11.27746002,-11.39208786,-11.3332359,-11.433651,-11.32423699,-11.53403598,-11.35509978,-11.38379232,-11.50688999,-11.61243822,-11.64804775,-11.72211743,-11.7778819,-11.84507879,-11.8519662,-11.90169922,-11.99077822,-12.00622655,-12.1014055,-12.11082417,-12.1594024,-12.17860072,-12.23155386,-12.21879349,-12.39635159,-12.32678945,-12.38885399,-12.44214759,-12.43421526,-12.49036365,-12.5071917,-12.59808957,-12.53336719,-12.61938671,-12.5851703,-12.56017274,-12.62757825,-12.53247352,-12.6380461,-12.71081812,-12.68522963,-12.6876035,-12.58281648,-12.61275663,-12.50250873,-12.5126966,-12.606036,-12.56730668,-12.67907226,-12.74535207,-12.65305072,-12.87059914,-12.80583504,-12.90945535,-13.00562535,-13.04254979,-12.90760134,-13.02409812,-12.99864598,-13.17554291,-13.06894985,-13.21578307,-13.18861378,-13.1761578,-13.15457621,-13.20542129,-13.2367117,-13.28516274,-13.34859625,-13.33957028,-13.25170759,-13.42975764,-13.35813086,-13.3447492,-13.36800682,-13.35342596,-13.4276233,-13.33035853,-13.44823971,-13.40751102,-13.56015979,-13.43155638,-13.42530355,-13.34418402,-13.44032276,-13.45181718,-13.44973856,-13.47571653,-13.59124033,-13.44313518,-13.35014503,-13.06604192,-12.98525139,-12.92238749,-13.06991196,-13.4625123,-10.71444461,-11.66641611,-12.17021984,-12.52623573,-12.91153754,-13.3756408,-13.56907324,-13.60327815,-13.60799259,-13.68918172,-13.5904791,-13.60854017,-13.58673184,-13.62571385,-13.58543092,-13.69633536,-13.63094981,-13.77844024,-13.70829201,-13.66106916,-13.63528518,-13.69811274,-13.64925962,-13.62330905,-13.63764165,-13.62838081,-13.67663049,-13.65324399,-13.68899528,-13.68349546,-13.79553985,-13.69610233,-13.77818871,-13.75282473,-13.72868765,-13.83015062,-13.75895199,-13.82395253,-13.81584745,-13.7895022,-13.8234551,-13.92881777,-13.80284355,-13.81097558,-13.85727984,-13.86980804,-13.85725031,-13.86127087,-13.85974029,-13.85091524,-13.86985977,-13.90875586,-13.85990979,-13.76058149,-13.77308704,-13.9420155,-13.82158171,-13.75457942,-13.92216563,-13.90683257,-13.81226095,-13.84482728,-13.93659172,-13.87428739,-13.9168955,-13.9083082,-13.85969682,-13.90181708,-13.89777869,-13.83972262,-13.87151733,-13.93329019,-13.88283238,-13.8890842,-13.97368859,-14.03132142,-13.91319012,-14.01253834,-13.87266609,-13.91581864,-13.91396546,-13.87135068,-13.94487516,-13.97904647,-13.89794583,-13.99681132,-13.90245358,-13.97320494,-13.91492917,-13.98829453,-13.83801948,-13.96250702,-14.03872724,-13.92532099,-13.9854447,-13.88147325,-13.90212707,-13.94986701,-13.98282694,-14.05828784,-14.0322741,-14.01858193,-14.0137998,-14.02327456,-13.93686281,-13.94005553,-13.97487636,-13.91563759,-14.03801793,-13.96100837,-13.98529263,-14.05245827,-13.91753017,-13.96922277,-13.97160291,-13.99376328,-13.89840912,-13.96142241,-13.927852,-13.95646827,-13.97152757,-14.01613419,-13.97393034,-14.01602981,-13.97254225,-14.06259711,-14.00065729,-13.96448515,-14.01212405,-14.06160699,-14.07293652,-14.0617031,-13.9571756,-13.98670496,-14.04386706,-14.0432438,-13.95423376,-14.0009781,-13.96364407,-14.05375933,-14.06587468,-14.14755523,-13.96515878,-14.04382916,-14.02172042,-14.04132324,-13.98759146,-14.04004218,-14.11122305,-14.06474407,-14.11649729,-14.10603154,-14.06313345,-14.10028258,-14.18250029,-14.1061884,-14.00286355,-14.00205831,-13.95614377,-14.04402301,-14.09272037,-14.00633403,-13.98819545,-14.12749848,-14.11112137,-14.05366068,-14.01719867,-14.03778594,-14.0562564,-14.03102173,-14.07071347,-14.06252957,-14.01765549,-14.10441429,-14.03906537,-14.04370154,-14.03909993,-14.0978317,-14.15407415,-14.11740056,-14.05021178,-14.0864049,-14.01737779,-14.11440321,-14.07167036,-14.17398951,-14.07525563,-14.06974093,-14.09735434,-14.06116714,-14.0595049,-14.12275043,-14.02408436,-14.11793889,-14.00553175,-14.07165568,-14.06371652,-14.14307807,-14.02687019,-13.99916887,-14.10235433,-14.19544064,-14.00797292,-14.14149844,-14.09987746,-14.13293454,-14.08735579,-14.01830002,-14.18697991,-14.06750207,-14.12212016,-14.09029726,-14.12547704,-14.11712188,-14.15315253,-14.10311932,-14.1408096,-14.07756705,-14.06206071,-14.0758822,-14.1098651,-13.99988713,-14.06238497,-14.10312013,-14.12937878,-14.09453096,-14.05993221,-13.96987723,-13.95334006,-14.04426164,-14.10326704,-14.16932436,-13.92241604,-13.5017885,-12.49215765,-12.50982758,-13.50908325,-13.95592906,-14.11214848,-14.16219442,-14.02011143,-14.17192739,-14.04247547,-14.09636423,-14.11819071,-14.16210365,-14.09901399,-14.14456502,-14.12740169,-14.12721882,-14.18651532,-14.19982979,-14.19130727,-14.13660003,-14.08676095,-14.11946481,-14.11514568,-14.03963462,-14.10261721,-14.18926459,-14.13592317,-14.1488206,-14.14777512,-14.06250202,-14.09295156,-14.12142879,-14.19379145,-14.14438389,-14.19253973,-14.04831453,-14.10328209,-14.13464438,-14.13089098,-14.18628178
1,sEEG-1002,0,LCM2-LCM3,LCM2,subcortical,-9.576988666,-9.670373527,-9.747938704,-9.80972008,-9.986040613,-10.36989309,-10.42737729,-10.57301518,-10.59225018,-10.58156554,-10.71720099,-10.84030698,-10.93946866,-10.82928795,-10.94851538,-11.09769875,-10.99645492,-11.08509799,-11.09320199,-11.08403619,-11.10036005,-11.24048282,-11.19493674,-11.29701536,-11.3469729,-11.24106695,-11.28736584,-11.40728966,-11.58727642,-11.52873952,-11.64824662,-11.64365776,-11.87552331,-11.71920336,-11.71852814,-11.91451293,-11.94950977,-12.08362092,-11.98848685,-12.05597535,-12.19327068,-12.23888301,-12.25501766,-12.18754869,-12.23407856,-12.31944079,-12.40310848,-12.37604963,-12.45813449,-12.2829261,-12.52479529,-12.56298031,-12.48441969,-12.51695916,-12.4823206,-12.42619265,-12.39534856,-12.5782836,-12.46793807,-12.59753063,-12.55492742,-12.49370959,-12.5110263,-12.55096399,-12.65492306,-12.59883551,-12.60837782,-12.51988495,-12.59509114,-12.56252126,-12.67222384,-12.60404255,-12.67321443,-12.75471163,-12.78350597,-12.76247871,-12.82401762,-12.81670217,-12.87164041,-12.93756297,-13.00331846,-12.99367655,-12.94979775,-12.95928899,-12.98302161,-13.00581999,-13.00374547,-13.08494063,-13.16107069,-13.12053997,-13.09289718,-13.20038468,-13.20013431,-13.21103491,-13.11209808,-13.21428756,-13.16611632,-13.24996143,-13.15150896,-13.22318295,-13.18226336,-13.24217522,-13.22429483,-13.22807658,-13.36997758,-13.39136856,-13.292695,-13.33721698,-13.34869453,-13.46625052,-13.37130927,-13.37981917,-13.28706886,-13.35210381,-13.41873161,-12.027356,-12.91993007,-13.14508847,-13.26789172,-13.31593889,-13.50198119,-13.49774895,-13.41528749,-13.51110206,-13.55011521,-13.50226232,-13.5633881,-13.45192563,-13.51742193,-13.43144119,-13.59786561,-13.54985183,-13.4882653,-13.52726972,-13.5410251,-13.65022514,-13.59861086,-13.60976064,-13.56289627,-13.61924431,-13.58041774,-13.55150904,-13.64019141,-13.66193221,-13.64134714,-13.65601666,-13.70346757,-13.54759277,-13.7328113,-13.55573453,-13.63513422,-13.74026425,-13.68068945,-13.65148686,-13.57326005,-13.67133613,-13.66691507,-13.70083404,-13.75245751,-13.72802168,-13.65060848,-13.68168524,-13.73668874,-13.82515701,-13.75613301,-13.73263814,-13.71320144,-13.74794965,-13.70031801,-13.83458676,-13.77984759,-13.73633744,-13.81677766,-13.79109059,-13.83170554,-13.76149844,-13.78890798,-13.81590533,-13.80949265,-13.73915177,-13.85961042,-13.86808249,-13.84784209,-13.72805726,-13.79751137,-13.81709237,-13.89808784,-13.8431409,-13.81606242,-13.85388705,-13.92075206,-13.82789686,-13.836992,-13.85771416,-13.90720232,-13.87848561,-13.82417611,-13.85393781,-13.84279648,-13.87790208,-13.91725798,-13.85790698,-13.91436207,-13.91951071,-13.89209994,-13.92183631,-13.91907868,-13.88696735,-13.89199255,-13.8794914,-13.93183691,-13.95855486,-13.86528562,-13.90743286,-13.93910886,-13.81243007,-13.88652717,-13.90677444,-13.90994672,-13.88843223,-13.91383531,-13.90344139,-13.88882247,-14.01330715,-13.83444159,-13.90602682,-14.02566611,-14.0143469,-13.92911208,-14.02504064,-13.99103825,-14.03317603,-13.95739394,-13.84864945,-13.91750254,-13.94809436,-13.98842873,-14.00107738,-14.01158788,-14.02616158,-13.93574523,-14.07891299,-13.9529791,-14.01671205,-14.00823502,-14.05882235,-13.95641886,-14.02735629,-14.00848148,-14.02591448,-14.06128149,-13.9326228,-14.02837191,-14.01942578,-13.98644521,-14.00168176,-14.12247487,-14.00490809,-14.00456256,-13.97948628,-14.08666973,-14.00753382,-14.00504918,-14.0005902,-14.04476951,-14.05855042,-14.09238674,-14.0482205,-14.03735704,-14.00392659,-14.05662624,-13.98930641,-13.9898036,-13.9991155,-14.04129165,-14.01966987,-14.06519332,-13.98355739,-14.11234861,-14.04637808,-14.18656269,-14.0347979,-14.02901354,-14.04600612,-14.09409793,-14.12179716,-14.08956253,-14.01505777,-14.0940749,-14.04731799,-14.02862085,-14.14063575,-14.02477309,-14.09835634,-14.03343521,-14.0007022,-14.04090536,-14.10358827,-14.09556422,-14.0247153,-14.0641231,-14.07041992,-14.08679246,-14.07420737,-14.07686028,-14.12982925,-14.05793874,-14.08036205,-14.0851178,-14.02060666,-14.07215123,-14.15459964,-14.12053392,-14.04509629,-14.02211513,-14.10925908,-14.06358642,-14.1363222,-14.03842295,-14.21054274,-14.11461872,-14.14601228,-14.13227917,-14.06378993,-14.16609055,-14.16650331,-14.06590865,-14.05561591,-14.09376182,-14.11031387,-14.1563669,-14.03048441,-14.03302764,-14.10209483,-14.09800713,-14.09332973,-14.08231306,-14.09840776,-14.1264278,-14.10952704,-14.00704169,-13.9860807,-13.97487704,-14.04048325,-14.0335865,-14.18534659,-14.1006476,-14.07913923,-13.89862544,-13.27021512,-13.27489499,-13.88198182,-14.1476387,-14.15726899,-14.11761151,-14.07850711,-14.0188774,-14.12759419,-14.05114918,-14.13507842,-14.01209793,-14.10506689,-14.10344036,-14.15704726,-14.08688657,-14.13477086,-14.00038734,-14.10427166,-14.08187318,-14.04999581,-14.07254665,-14.09665515,-14.14341382,-14.16823296,-14.14775877,-14.20041118,-14.09485718,-14.09162708,-14.13486289,-14.17788066,-14.17521062,-14.11743827,-14.12308102,-14.03113205,-14.13196984,-14.09931376,-14.11537916,-14.18081873,-14.147841
2,sEEG-1002,0,LCM3-LCM4,LCM3,subcortical,-9.57943059,-9.796147918,-9.889196724,-10.13053898,-10.15819065,-10.37303636,-10.49344559,-10.71631811,-10.68205907,-10.74821287,-10.80795358,-10.90012075,-10.88491048,-10.88381173,-10.89301532,-11.15112831,-10.93171849,-11.12306838,-11.10389482,-11.17718687,-11.23967,-11.33537336,-11.33476806,-11.34146916,-11.49775642,-11.35261292,-11.34662787,-11.41040129,-11.54716906,-11.64803275,-11.80363115,-11.68358515,-11.89724483,-12.01633509,-11.94565437,-11.83409463,-12.01449805,-11.98151654,-12.09008002,-12.07515749,-12.16199303,-12.23989242,-12.21665152,-12.1872258,-12.19837506,-12.30039568,-12.21585358,-12.22481086,-12.3132715,-12.2424396,-12.33179195,-12.2696159,-12.3223919,-12.34832345,-12.27530293,-12.26669046,-12.24619207,-12.20973338,-12.27819058,-12.29502345,-12.23586676,-12.14038568,-12.13846801,-12.05406985,-11.99673298,-12.1342484,-12.09144292,-12.03173538,-12.09808468,-12.05062682,-12.22117675,-12.1836565,-12.26450402,-12.45207534,-12.53188566,-12.40955176,-12.54854546,-12.59573747,-12.62151477,-12.67261428,-12.75873489,-12.76031934,-12.82427811,-12.85462545,-12.77471328,-12.91546705,-12.91043749,-12.97366838,-13.03237318,-12.91278199,-13.05449553,-13.07653156,-13.09798555,-13.1052237,-13.10715729,-13.12191199,-13.09975664,-13.06864226,-13.16262259,-13.16917815,-13.19118175,-13.20327378,-13.20271148,-13.20344863,-13.32297295,-13.35874361,-13.22238508,-13.33311592,-13.30888178,-13.39585815,-13.29690712,-13.35167453,-13.22018809,-13.30855052,-13.31866083,-11.55343225,-12.44691473,-12.86686597,-13.12023954,-13.26911023,-13.42565236,-13.53007269,-13.49294782,-13.50055583,-13.48877248,-13.51534574,-13.45067312,-13.44622272,-13.4485418,-13.44588948,-13.50885969,-13.49450295,-13.49777296,-13.53128547,-13.491879,-13.57592782,-13.52885997,-13.60713858,-13.53261333,-13.45861828,-13.50291341,-13.53728545,-13.52748706,-13.59484716,-13.54113158,-13.58363687,-13.57531662,-13.53822466,-13.57241308,-13.60765661,-13.62891142,-13.61388762,-13.62218996,-13.65278038,-13.58912178,-13.6542361,-13.66098619,-13.55875108,-13.69969617,-13.73639026,-13.69815985,-13.69393411,-13.71313536,-13.7607765,-13.73122354,-13.70472793,-13.70023384,-13.7540158,-13.70479363,-13.81595293,-13.63594233,-13.78281673,-13.7982298,-13.811717,-13.83776484,-13.74483373,-13.71576337,-13.80518,-13.8971297,-13.77298884,-13.80300747,-13.78745595,-13.89179465,-13.81442498,-13.77984654,-13.7384489,-13.83882461,-13.84045389,-13.83998329,-13.8605528,-13.8286386,-13.78966049,-13.82050706,-13.80610378,-13.84552473,-13.80598525,-13.76787195,-13.87639037,-13.78135448,-13.86318449,-13.86661576,-13.93880655,-13.94753433,-13.88814239,-13.9077121,-13.89639641,-13.91190794,-13.91444732,-13.82382765,-13.79124394,-13.98225215,-13.94120003,-13.82320894,-13.88831297,-14.01209707,-13.80163994,-13.91775098,-13.92981333,-13.87146006,-13.86260065,-13.92127906,-13.85134953,-13.90807841,-13.94737047,-13.9650527,-13.88516518,-13.97744506,-13.92672014,-13.97980615,-13.95573718,-13.89573294,-13.96612853,-13.98050347,-13.94722067,-13.90666883,-13.84901571,-14.00746793,-13.95582788,-13.90277477,-13.98970613,-13.84310827,-14.01522814,-13.97721463,-13.92282262,-13.93131547,-13.93652533,-13.95654864,-13.96016821,-14.03966983,-14.02905584,-13.90259485,-13.93108638,-13.9666392,-13.98261435,-14.00333689,-13.90902079,-14.06192279,-13.99063225,-13.93165566,-14.04150088,-13.97354855,-14.04465026,-13.9413597,-14.0567657,-14.04048057,-14.07654673,-14.05762556,-13.96418439,-13.90679597,-13.96399121,-13.94772883,-13.98882712,-13.9759647,-14.01309363,-14.01533146,-13.93355554,-14.01011854,-14.00302599,-13.96278518,-14.02577686,-14.0177455,-14.00813696,-13.91729556,-14.07219205,-13.94739126,-14.10925273,-14.04571767,-14.04839378,-13.94498319,-13.99190857,-14.09539472,-14.08991654,-14.04895641,-14.09381617,-14.04272576,-13.99278802,-13.91947805,-14.01328223,-13.99355787,-13.99530802,-14.11120145,-13.97169886,-14.06106378,-13.99327905,-13.9758404,-14.03692286,-14.03557913,-14.11764586,-14.05482258,-14.01148863,-13.95902847,-14.04127416,-14.00004094,-14.0464559,-13.99744137,-14.04314175,-14.09414871,-14.08110423,-14.02300897,-14.09444347,-14.08271733,-14.05552928,-14.08194569,-14.03030079,-14.05119352,-14.09096716,-14.02634436,-14.0730383,-14.00737207,-14.16639056,-14.07010333,-14.08356878,-14.04877663,-14.1057854,-14.04788009,-14.04880915,-14.02521212,-14.14312098,-14.07216152,-14.03317161,-14.02218954,-13.97862732,-13.99553544,-14.07964995,-13.99146462,-14.10263232,-14.02030037,-13.98498298,-13.72999811,-12.86603259,-12.87152069,-13.70844588,-13.95886532,-14.06310993,-14.08622152,-14.06524167,-14.04708519,-14.18147632,-14.07259213,-14.02981696,-14.03025141,-14.13504006,-14.03148254,-14.15723129,-14.00185325,-14.05774715,-14.06311305,-14.10890222,-14.05239802,-13.99327101,-14.0431745,-14.09252093,-14.10513843,-14.1110761,-14.12832478,-14.2115879,-14.08560191,-14.11484739,-14.05958043,-14.09844157,-14.12345349,-13.99710292,-14.17562936,-14.09383414,-14.11815108,-14.10062501,-14.1446771,-14.08847164,-14.01337032
3,sEEG-1002,0,LCM4-LCM5,LCM4,subcortical,-10.68198599,-10.79630373,-11.11809221,-11.11470553,-11.1187556,-11.42786801,-11.53434217,-11.54537812,-11.61036549,-11.5902224,-11.56608838,-11.61202421,-11.67006163,-11.62937392,-11.72219385,-11.98948326,-11.77914878,-11.70479509,-11.77644659,-11.78776713,-11.83957475,-11.95466689,-11.98395404,-12.08506936,-12.0008227,-11.76454656,-11.80628642,-11.86064079,-12.00887339,-12.19761333,-12.466792,-12.32649633,-12.51531083,-12.45737907,-12.63355342,-12.43870047,-12.58653425,-12.59748399,-12.65275371,-12.66251178,-12.82019588,-12.80708897,-12.75144935,-12.7165467,-12.75896952,-12.70244434,-12.97880045,-12.76836339,-12.89873307,-13.10974356,-13.02738037,-12.98692777,-12.97070081,-12.99734374,-13.00142769,-12.9989116,-13.09124021,-13.08370268,-13.17118753,-13.13494097,-13.15520275,-13.16886236,-13.18249483,-13.34959209,-13.34909051,-13.29965012,-13.21885026,-13.3637111,-13.31800773,-13.44863245,-13.44533642,-13.50272825,-13.36025516,-13.40500563,-13.40684476,-13.50041802,-13.53866364,-13.54646023,-13.5803999,-13.48496853,-13.51833951,-13.59035643,-13.56748481,-13.64296101,-13.55852791,-13.63334778,-13.62282909,-13.81761154,-13.6139009,-13.67623223,-13.62764402,-13.70023521,-13.70885151,-13.68841506,-13.74859615,-13.62223389,-13.67938739,-13.73988581,-13.6890754,-13.71338202,-13.67607216,-13.74461072,-13.87478918,-13.73539531,-13.83732163,-13.80969116,-13.81864164,-13.70442706,-13.78873555,-13.74493129,-13.8338056,-13.72862885,-13.6505112,-13.64958168,-13.81849135,-12.2550935,-13.15583752,-13.55163974,-13.74021632,-13.76115478,-13.77871767,-13.81769483,-13.91041153,-13.87630079,-13.87373741,-13.90748637,-13.74211838,-13.8988529,-13.81428193,-13.86785273,-13.87349596,-13.86433514,-13.84866602,-13.86334144,-13.84997902,-13.88541015,-13.88048056,-13.92628222,-13.86556233,-13.85151106,-13.96968988,-13.83567601,-13.95580467,-13.93569844,-13.9103162,-13.90227507,-13.99207268,-13.92880782,-13.94314953,-13.92377948,-14.05474644,-13.94439926,-14.01019004,-13.96476132,-13.98580949,-14.01325549,-13.8969632,-13.96231727,-13.93699385,-13.95658156,-14.01959805,-14.03015965,-14.00484222,-14.01941738,-13.90947831,-13.92867105,-14.01641052,-14.0303415,-13.9431314,-13.94684689,-13.97653829,-14.06728372,-14.0441401,-14.08959727,-14.00485817,-13.99949474,-14.02849292,-14.06335672,-14.10649213,-14.02962203,-14.02936165,-14.0589902,-14.05728595,-14.10696544,-14.01366015,-14.06100696,-14.0498015,-14.15171062,-14.11504877,-14.0949658,-14.09363354,-14.07844396,-14.14217688,-14.08612832,-14.08857497,-14.08550282,-14.08198274,-14.14092139,-14.09556555,-14.04655859,-14.17166585,-14.12605913,-14.1165723,-14.15754588,-14.11269998,-14.14329512,-14.17179403,-14.08865994,-14.13173893,-14.11449773,-14.17741733,-14.06424871,-14.07894801,-14.13194588,-14.08750462,-14.13429871,-14.15572939,-14.1205402,-14.04583349,-14.12950411,-14.09848653,-14.15692286,-14.13339576,-14.18171412,-14.131844,-14.06007123,-14.11383742,-14.13703685,-14.13344079,-14.1561651,-14.17756189,-14.06626641,-14.15354662,-14.15503925,-14.13731193,-14.10201518,-14.10499132,-14.14612169,-14.09173511,-14.13402472,-14.10103906,-14.17985062,-14.18209648,-14.16518252,-14.22913398,-14.18453205,-14.15664568,-14.07420154,-14.13818329,-14.12494023,-14.10554316,-14.22220258,-14.11360185,-14.19877594,-14.18640821,-14.13331852,-14.2450976,-14.09951703,-14.15515546,-14.12093252,-14.24051394,-14.19549137,-14.1667401,-14.21094384,-14.14671186,-14.15593639,-14.11228098,-14.16566955,-14.11747536,-14.20361819,-14.1448043,-14.18048562,-14.17993487,-14.18744926,-14.18929681,-14.23367565,-14.14905489,-14.10697203,-14.1341843,-14.15578888,-14.17716966,-14.18194182,-14.12565609,-14.25940089,-14.18142514,-14.30743524,-14.21825506,-14.19938065,-14.14537549,-14.18746045,-14.14951183,-14.22895324,-14.24080656,-14.23608986,-14.28412338,-14.14364253,-14.17242541,-14.24690172,-14.25193321,-14.24731739,-14.21359889,-14.15014278,-14.18943904,-14.22040876,-14.25458121,-14.25643107,-14.17766496,-14.24427449,-14.19518829,-14.16574367,-14.30881368,-14.09164212,-14.16354597,-14.21972986,-14.16013801,-14.1210598,-14.19903475,-14.07831305,-14.24218682,-14.19618677,-14.27695451,-14.18674843,-14.23285827,-14.22420696,-14.17668584,-14.11194306,-14.25220585,-14.26479515,-14.22672575,-14.25464642,-14.22424497,-14.24265786,-14.18394409,-14.23964433,-14.15653131,-14.15504506,-14.21458541,-14.23737879,-14.19331468,-14.18245578,-14.22515839,-14.24730196,-14.23359093,-14.20781014,-14.21690855,-14.22813732,-14.22721927,-14.15816112,-14.00449967,-13.12550153,-13.17936103,-13.92887806,-14.16479541,-14.11315977,-14.209377,-14.25915042,-14.21856375,-14.24776826,-14.24705282,-14.22720366,-14.21707216,-14.22245813,-14.22504386,-14.23467639,-14.20761564,-14.14221595,-14.2043489,-14.27570475,-14.18801815,-14.27477945,-14.23744867,-14.17028549,-14.30420621,-14.23397416,-14.23377735,-14.14841699,-14.22892944,-14.24265582,-14.15909349,-14.18178473,-14.22801532,-14.20653411,-14.21223257,-14.21590224,-14.29961295,-14.21832719,-14.20066294,-14.2255356,-14.21164768
