,subject,session_id,electrode,electrode_type,fooof_export_path,offset,log knee,exponent,tau (ms),rsquared
0,DBS3003,4,ecog_101,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_101-fooof.json,1.8653641561490948,1.2787918736833508,3.2741812072317957,8.375837788766384,0.9874965729337756
1,DBS3003,4,ecog_102,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_102-fooof.json,1.7585012527951973,1.2942820456634887,3.3378471398047713,8.082358052184668,0.9917109238805252
2,DBS3003,4,ecog_103,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_103-fooof.json,1.7134897735476537,1.2765583361292026,3.4270484286889595,8.419024929612576,0.9949586355883556
3,DBS3003,4,ecog_104,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_104-fooof.json,1.4530436153771895,1.3056854009399972,3.520029313436775,7.872899919265365,0.9934970797982963
4,DBS3003,4,ecog_105,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_105-fooof.json,1.0992296729870887,1.4004114365196199,3.3849954253120043,6.33007266013386,0.9938389794124344
5,DBS3003,4,ecog_106,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_106-fooof.json,0.9195130802234547,1.4349081682940563,3.3525319203020807,5.846715522597235,0.99518734829452
6,DBS3003,4,ecog_107,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_107-fooof.json,0.8013115400523494,1.408810401854833,3.231354814093641,6.208829441262557,0.9949854538971222
7,DBS3003,4,ecog_108,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_108-fooof.json,0.6756867139616393,1.3040374408865338,2.8902132338655426,7.902830927069614,0.9927138413519643
8,DBS3003,4,ecog_109,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_109-fooof.json,0.24204793434657682,1.3056446790314165,2.7036281469449164,7.873638161530047,0.9897714097002072
9,DBS3003,4,ecog_110,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_110-fooof.json,0.6778533496259804,1.1113152679175506,2.586819104869755,12.316997796363365,0.9926231465891578
10,DBS3003,4,ecog_111,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_111-fooof.json,0.5606803401576049,1.257667378174017,2.822160031784407,8.793317479172826,0.9905840970467202
11,DBS3003,4,ecog_112,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_112-fooof.json,0.5030895448707694,1.3987887329994702,3.164250330950537,6.353768666971372,0.9922333480961192
12,DBS3003,4,ecog_113,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_113-fooof.json,0.5905751874022797,1.4306793627934273,3.383034972986946,5.903924143842223,0.9928372136746257
13,DBS3003,4,ecog_114,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_114-fooof.json,0.6540618504560256,1.43677584854076,3.313370142059599,5.821625753058561,0.9931565765594136
14,DBS3003,4,ecog_115,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_115-fooof.json,0.7958222935254897,1.3805959086163422,3.200221405041092,6.625584894544116,0.9926399769591203
15,DBS3003,4,ecog_116,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_116-fooof.json,0.9269837425348303,1.3846735803868329,3.243599632928102,6.563667177427954,0.9931264527019452
16,DBS3003,4,ecog_117,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_117-fooof.json,1.697398116980875,1.3772481244912518,3.0609774249887836,6.676855957894888,0.9751348490631254
17,DBS3003,4,ecog_118,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_118-fooof.json,1.481668276837356,1.4049099462822419,3.135012707141521,6.264842906569593,0.9429995632892869
18,DBS3003,4,ecog_119,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_119-fooof.json,1.26609417193793,1.3660518446494154,3.548706823659282,6.851225893561928,0.9962225855913768
19,DBS3003,4,ecog_120,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_120-fooof.json,1.1042799923416464,1.3785547953591986,3.6007926475798597,6.6567973525855795,0.9959049327962807
20,DBS3003,4,ecog_121,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_121-fooof.json,1.0992821852837018,1.360196736157447,3.5746862478216603,6.944218788050841,0.9957448938432408
21,DBS3003,4,ecog_122,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_122-fooof.json,0.9581381847143051,1.3734885638368006,3.197271500094276,6.7349064529951574,0.9946236400631734
22,DBS3003,4,ecog_123,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_123-fooof.json,0.7678460133442289,1.4352375128994768,3.3419807556042542,5.84228338184037,0.9951262169774786
23,DBS3003,4,ecog_124,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_124-fooof.json,0.8119435261607663,1.313356073867431,3.172554718048246,7.735066606893339,0.9942732735112577
24,DBS3003,4,ecog_125,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_125-fooof.json,0.42147246719886167,1.4400362048303348,3.12957810973292,5.77808500606843,0.9941723950094151
25,DBS3003,4,ecog_126,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_126-fooof.json,0.3773365891168348,1.376504448533909,3.005090369926497,6.688299048274462,0.9945598827114653
26,DBS3003,4,ecog_127,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_127-fooof.json,0.6832880718937211,1.3145337315458885,3.1758813646144053,7.714120171875553,0.9955818970499827
27,DBS3003,4,ecog_128,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_128-fooof.json,0.8102260926297037,1.3323499910752037,3.315290563840097,7.4040635988637895,0.9956512170442937
28,DBS3003,4,ecog_129,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_129-fooof.json,0.8420526139617002,1.3771738271784768,3.4298810986364563,6.677998304647073,0.9958887117408566
29,DBS3003,4,ecog_130,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_130-fooof.json,0.7635256615864413,1.4441539591602988,3.4899696036530288,5.723559111729322,0.9956286392784036
30,DBS3003,4,ecog_131,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_131-fooof.json,0.9020539105378207,1.4417986604355824,3.513532878458164,5.754683873763585,0.99554631847866
31,DBS3003,4,ecog_132,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_132-fooof.json,0.8930560650794622,1.4650819446795709,3.6192008295498477,5.454289518632763,0.9951848305180699
32,DBS3003,4,ecog_133,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_133-fooof.json,2.0041326205609202,1.3424274209680427,3.835299824221548,7.2342366359346135,0.990412725521456
33,DBS3003,4,ecog_134,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_134-fooof.json,1.9821994456489063,1.3354480825590616,3.8449029659118668,7.3514337718789875,0.9939298346337052
34,DBS3003,4,ecog_135,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_135-fooof.json,1.9536344213945096,1.3215389746095132,3.7533884029866185,7.59068828040394,0.9947525948458406
35,DBS3003,4,ecog_136,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_136-fooof.json,1.9329332423746968,1.2954338347312888,3.8023557144099622,8.060951291223757,0.9964229216199474
36,DBS3003,4,ecog_137,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_137-fooof.json,1.2729113228607138,1.2771476792662801,3.410847815924388,8.407607953918118,0.9953383628045628
37,DBS3003,4,ecog_138,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_138-fooof.json,1.3179539077909208,1.210463954009667,3.266299173932983,9.802936233495293,0.9932369801751842
38,DBS3003,4,ecog_139,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_139-fooof.json,1.3313923447763871,1.2751469602175043,3.131370421974656,8.446429693473426,0.9929282693691225
39,DBS3003,4,ecog_140,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_140-fooof.json,1.23082315169455,1.425616487409659,3.3438231142924604,5.973153069563126,0.9917559770587311
40,DBS3003,4,ecog_141,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_141-fooof.json,1.081640163654481,1.4154678820131839,3.3642028614340496,6.114377516725105,0.9927986804219823
41,DBS3003,4,ecog_142,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_142-fooof.json,0.8612478586671841,1.4176175627260028,3.2584605867092433,6.084187211674907,0.9940607318509855
42,DBS3003,4,ecog_143,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_143-fooof.json,0.800656906238975,1.3301280070437829,3.1342983620146607,7.4420421356476725,0.99474359789319
43,DBS3003,4,ecog_144,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_144-fooof.json,0.6871015923519158,1.304615872176251,3.1488974585207226,7.892312253598774,0.991148029886074
44,DBS3003,4,ecog_145,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_145-fooof.json,0.7727622164707915,1.3077703015872981,3.0500465963283063,7.835195370272856,0.9933212236146596
45,DBS3003,4,ecog_146,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_146-fooof.json,0.8417785254060487,1.3384895187062809,3.2206255524643956,7.300130317234276,0.9946071269626862
46,DBS3003,4,ecog_147,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_147-fooof.json,0.9017876087201245,1.3468841518472334,3.2409536159006143,7.160378498822714,0.994568131307199
47,DBS3003,4,ecog_148,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_148-fooof.json,0.839090837863282,1.3632469232071303,3.2703077974820927,6.895618218801725,0.9936641850567488
48,DBS3003,4,ecog_149,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_149-fooof.json,0.08785961842466947,1.4942628914343006,3.1681057865046576,5.099848093722077,0.9916054889277677
49,DBS3003,4,ecog_150,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_150-fooof.json,-0.04111658056996924,1.4563935846953011,2.7503934398425995,5.56450512763284,0.9843284746143239
50,DBS3003,4,ecog_151,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_151-fooof.json,-0.4975838509244309,1.386179931521387,2.452344422120809,6.540940523382988,0.9878519822094328
51,DBS3003,4,ecog_152,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_152-fooof.json,-0.5314719047858681,1.1602039472018233,2.0199524195295404,11.005662344131284,0.9880175907504368
52,DBS3003,4,ecog_153,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_153-fooof.json,-0.34777380227327004,1.3986690695706894,2.5630243451299832,6.355519595275292,0.988492436515336
53,DBS3003,4,ecog_154,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-ecog_154-fooof.json,-0.29228718107584745,1.466794307321669,2.847124285745452,5.432826355815109,0.9902316740256282
54,DBS3003,4,dbs_R1,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R1-fooof.json,1.983249336195846,-0.44435334819365585,1.6697315177880316,442.76520052482726,0.9723282314991011
55,DBS3003,4,dbs_R2A,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R2A-fooof.json,1.7013154569116227,-0.6207230612554864,1.46095792851377,664.5737650186527,0.9805600791005391
56,DBS3003,4,dbs_R2B,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R2B-fooof.json,1.5416867695777459,-0.5180266504142123,1.3712170842810358,524.6223422231369,0.9610724635775839
57,DBS3003,4,dbs_R2C,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R2C-fooof.json,1.9325004837490907,-1.0,1.5818932785637259,1591.5494309189535,0.9729913462836215
58,DBS3003,4,dbs_R3A,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R3A-fooof.json,1.5602604724838474,-1.0,1.40732134389696,1591.5494309189535,0.9769283209248804
59,DBS3003,4,dbs_R3B,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R3B-fooof.json,1.1999134751496017,-0.431391156373424,1.2185705564444973,429.7454507871616,0.9642669093664532
60,DBS3003,4,dbs_R3C,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R3C-fooof.json,1.694872661452391,0.14545549415325318,1.666072906674083,113.85828488491339,0.9747620153184507
61,DBS3003,4,dbs_R4,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_R4-fooof.json,1.6799564144584984,-1.0,1.6089936300893677,1591.5494309189535,0.9804040985654559
62,DBS3003,4,dbs_L1,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L1-fooof.json,1.4005807125756675,0.1771912260025748,1.5965308522149284,105.83490045141194,0.9751700604250295
63,DBS3003,4,dbs_L2A,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L2A-fooof.json,1.1567111861412784,-0.040926720951999104,1.4605074631165338,174.88270116728364,0.9713924512432003
64,DBS3003,4,dbs_L2B,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L2B-fooof.json,1.7958031457643573,-0.9440729457695407,1.4811119879704573,1399.2427888847,0.9720641254575582
65,DBS3003,4,dbs_L2C,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L2C-fooof.json,1.3712746140948375,0.4018218034555649,1.5800922754196096,63.095491561882476,0.9716021767325134
66,DBS3003,4,dbs_L3A,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L3A-fooof.json,1.443671888623909,-0.4351774189411192,1.577146749672037,433.5084333969448,0.9799150456701504
67,DBS3003,4,dbs_L3B,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L3B-fooof.json,1.478554888030041,0.25830508812842745,1.5563318968786282,87.80415010228397,0.9777847338787845
68,DBS3003,4,dbs_L3C,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L3C-fooof.json,1.8986264548821645,-1.0,1.4602152482684825,1591.5494309189535,0.9621989136106837
69,DBS3003,4,dbs_L4,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3003-4-dbs_L4-fooof.json,1.6529425403393008,-0.9516341110067825,1.6403450047861297,1423.817225082648,0.9832078615826774
70,DBS3008,3,ecog_101,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_101-fooof.json,1.8254338168004425,1.344324138974678,3.8272449430943087,7.20271105104309,0.997988151713644
71,DBS3008,3,ecog_105,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_105-fooof.json,1.4205679605525343,1.5608933733007497,3.951844510056885,4.374483253978474,0.9957534333288747
72,DBS3008,3,ecog_106,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_106-fooof.json,1.6623132675396999,1.1044518303032207,3.1402545427740907,12.513197560603622,0.9952004305086033
73,DBS3008,3,ecog_107,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_107-fooof.json,1.2575181242306668,1.2096441578815211,3.117962865822687,9.821458225470726,0.9929447067412102
74,DBS3008,3,ecog_108,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_108-fooof.json,1.0837938834827792,1.281422019496278,3.277639471560062,8.325265877937696,0.9979395525800849
75,DBS3008,3,ecog_109,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_109-fooof.json,1.045044541574163,1.2975022043656066,3.2041848934520467,8.022651503709717,0.9976282725911713
76,DBS3008,3,ecog_110,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_110-fooof.json,1.1300881695326934,1.3505424603230307,3.2539999882680366,7.100315899731925,0.9977526171043581
77,DBS3008,3,ecog_111,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_111-fooof.json,1.0984655906154843,1.3526013761426563,3.207063377757012,7.066734182584122,0.9969734654967282
78,DBS3008,3,ecog_112,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_112-fooof.json,0.997197821984639,1.3174763686723754,3.3226539652283393,7.6620284982290805,0.9973469146453823
79,DBS3008,3,ecog_113,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_113-fooof.json,1.0984384330692207,1.2863712264443952,3.3416769361450314,8.230929942264723,0.9973386899377339
80,DBS3008,3,ecog_114,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_114-fooof.json,1.2684543516827371,1.3543373099404943,3.544709794981994,7.038543867815085,0.9969464122132958
81,DBS3008,3,ecog_115,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_115-fooof.json,1.5776818100940972,1.2379099104954732,3.247113817409924,9.202593129083644,0.974838948282824
82,DBS3008,3,ecog_116,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_116-fooof.json,1.5490245297677028,1.3960636817021899,3.5981023846394518,6.393761761295691,0.9959026745835288
83,DBS3008,3,ecog_117,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_117-fooof.json,1.504399498839627,1.387585869581218,3.8325447433607027,6.519799826602309,0.9976637955389079
84,DBS3008,3,ecog_118,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_118-fooof.json,1.6748200722378597,1.3693347484328982,3.897570708311604,6.799631595026571,0.9953002829433149
85,DBS3008,3,ecog_119,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_119-fooof.json,1.7897649599127392,1.4499815404503964,4.285077970934033,5.647270507516898,0.9863861334613415
86,DBS3008,3,ecog_121,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_121-fooof.json,1.912649921166908,1.3835749213331054,3.8052564425540845,6.580292673943521,0.9955070662743017
87,DBS3008,3,ecog_122,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_122-fooof.json,2.0871992122329077,1.3584342567916612,3.406812271223108,6.972457485675946,0.9958140303414651
88,DBS3008,3,ecog_123,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_123-fooof.json,2.1146070906526195,1.4174056905480887,3.5616471535679914,6.0871561291699186,0.9862411867899951
89,DBS3008,3,ecog_125,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_125-fooof.json,1.9187497154742303,1.4158933051239775,3.910396460288372,6.10839097073693,0.910801461838639
90,DBS3008,3,ecog_127,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_127-fooof.json,1.3001025683197558,1.4883933762002304,3.6590353889732725,5.1692407042718,0.9964924368255796
91,DBS3008,3,ecog_131,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_131-fooof.json,1.3477060720817777,1.3250856349341964,3.3531173753300756,7.528951451393523,0.9953810988670958
92,DBS3008,3,ecog_132,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_132-fooof.json,1.7332170000438984,1.3097986693346044,3.5642710162689464,7.798686497350675,0.9912033797565767
93,DBS3008,3,ecog_137,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_137-fooof.json,0.7065478455938236,1.4249776795476725,3.126746271640214,5.981945501771553,0.9952680248419955
94,DBS3008,3,ecog_139,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_139-fooof.json,0.765771091899404,1.4171178095065795,3.3507206221497867,6.0911924636094135,0.9898060830377641
95,DBS3008,3,ecog_140,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_140-fooof.json,0.6532262364915367,1.4258513636472798,3.244533859533132,5.9699235272304625,0.9917490905193401
96,DBS3008,3,ecog_141,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_141-fooof.json,1.9886843166607868,0.4436446908838549,1.6098869506677227,57.302746858056665,0.9902726842654523
97,DBS3008,3,ecog_145,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_145-fooof.json,0.7595845722222978,1.4231448083573146,3.422711560336213,6.007244704990839,0.9936839840380108
98,DBS3008,3,ecog_146,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_146-fooof.json,0.7887728821586261,1.4395296629400636,3.510193847148281,5.78482824080106,0.9948082311099988
99,DBS3008,3,ecog_147,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_147-fooof.json,0.8141009197883997,1.4401989428010422,3.468271148257688,5.775920259074467,0.9952562475793605
100,DBS3008,3,ecog_148,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_148-fooof.json,1.449265953723326,1.351015696196786,3.4803961900190363,7.092583141667683,0.9946656468609163
101,DBS3008,3,ecog_149,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_149-fooof.json,1.6238395619785049,1.1452389738892563,3.200036225811859,11.39150638063867,0.9820247994556466
102,DBS3008,3,ecog_150,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_150-fooof.json,1.076024728250498,1.318269219852858,3.3430023373312627,7.648053403398891,0.9946153206449944
103,DBS3008,3,ecog_151,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_151-fooof.json,0.9923167281373214,1.3176583718870016,3.274732325744648,7.658818184234329,0.9948557822959487
104,DBS3008,3,ecog_152,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_152-fooof.json,0.9343853734241067,1.3235131551014123,3.288128833436222,7.556261454330064,0.9839336629495793
105,DBS3008,3,ecog_153,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_153-fooof.json,0.8145832129463174,1.335721056804623,3.150450329381767,7.346814506300095,0.9927602580561838
106,DBS3008,3,ecog_159,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_159-fooof.json,0.7848122372576194,1.2641723949720887,2.978746806826891,8.66258953969631,0.986799711013527
107,DBS3008,3,ecog_160,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_160-fooof.json,0.7836651948825423,1.3074667078561408,3.000075582496999,7.840674481592443,0.9868543332900376
108,DBS3008,3,ecog_161,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_161-fooof.json,0.7333551488604189,1.3833582484398552,3.1944829562333705,6.583576452197236,0.9944020738096041
109,DBS3008,3,ecog_162,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_162-fooof.json,0.8064711706964114,1.366245658784299,3.170110353309401,6.848169054888016,0.992986876646787
110,DBS3008,3,ecog_163,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-ecog_163-fooof.json,0.863940749149179,1.3317137475992462,3.060215124244825,7.414918536481593,0.9908495421426337
111,DBS3008,3,dbs_L01,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-dbs_L01-fooof.json,1.8235910976983647,-1.0,1.6035696684974141,1591.5494309189535,0.9640272547774357
112,DBS3008,3,dbs_L02,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-dbs_L02-fooof.json,1.4722076889325653,-1.0,1.517916997440889,1591.5494309189535,0.8842718175282446
113,DBS3008,3,dbs_L03,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-dbs_L03-fooof.json,0.668839484667902,-0.8452037071671497,1.0312215712724269,1114.3556998850186,0.9736210952113568
114,DBS3008,3,dbs_L04,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3008-3-dbs_L04-fooof.json,2.445566968984121,-1.0,2.0271645423430207,1591.5494309189535,0.9517430863019293
115,DBS3010,4,ecog_101,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_101-fooof.json,1.772112925724947,0.7190829861221184,2.3287683713021163,30.39045102661428,0.9808531711973132
116,DBS3010,4,ecog_102,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_102-fooof.json,1.439667959863207,0.8782642715151631,2.437753363262279,21.06472821778917,0.9878784582432691
117,DBS3010,4,ecog_103,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_103-fooof.json,1.5910469473318611,0.7682770779078024,2.3141301972965644,27.13582649524382,0.9902566174880948
118,DBS3010,4,ecog_104,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_104-fooof.json,3.0598366566169926,-0.5553720254480206,2.200950632095433,571.7315479426704,0.9895466672736339
119,DBS3010,4,ecog_105,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_105-fooof.json,1.3858872067054748,0.8543629565003372,2.5373112067423333,22.256515671878955,0.9867585033164524
120,DBS3010,4,ecog_106,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_106-fooof.json,1.1837445079082436,0.8961483367272974,2.5704615361385192,20.21490919887879,0.9883686711527953
121,DBS3010,4,ecog_107,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_107-fooof.json,2.8739208158049587,-0.9766591201895332,2.2247376469337548,1508.2705520628342,0.985996943755305
122,DBS3010,4,ecog_108,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_108-fooof.json,1.777890086176924,0.40179535226430335,2.1640763202556537,63.099334580410876,0.9885094983108312
123,DBS3010,4,ecog_109,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_109-fooof.json,1.1266505230598547,0.8097961889047703,2.2952614927528807,24.661752941981096,0.9893938509452821
124,DBS3010,4,ecog_110,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_110-fooof.json,1.5582197315780753,0.6376902880133599,2.230999859913441,36.65471470683658,0.9882141874839819
125,DBS3010,4,ecog_111,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3010-4-ecog_111-fooof.json,3.01581780019702,-0.9986550627606352,2.244048014426632,1586.6282929168683,0.9930244853082753
